 3 0  13     0.00601825114 3.85866617758      63.73589830340
 3 0  14     0.00493520998 1.40144191920     454.90936652730
 3 0  15     0.00337300750 1.58092815165     138.51749687070
 3 0  16     0.00238001332 0.80256525426    6058.73105428950
 3 0  17     0.00243448287 1.57371389355      71.81265315070
 3 0  18     0.00217716018 6.03794169621    6281.59137728310
 3 0  19     0.00191548123 2.02584900864       1.48447270830
 3 0  20     0.00160380692 2.76978893283     148.07872442630
 3 0  21     0.00149421277 5.81890217677   12341.80690428090
 3 0  22     0.00143660519 1.37797273977      11.04570026390
 3 0  23     0.00147596839 2.23809126494    6134.99712556510
 3 0  24     0.00093150620 0.17417612224      36.64856292950
 3 0  25     0.00089701019 3.65973872973     109.94568878850
 3 0  26     0.00069371937 4.16447570300     224.34479570190
 3 0  27     0.00068233151 4.33210358767    6132.02818014850
 3 0  28     0.00039048233 1.66542717502      70.84944530420
 3 0  29     0.00046616901 1.39788820056      35.16409022120
 3 0  30     0.00036229404 4.99221658796    6144.55835312070
 3 0  31     0.00038464445 4.98428551483   12566.15169998280
 3 0  32     0.00033950783 3.20771532778    6272.03014972750
 3 0  33     0.00039003453 3.36276302788     277.03499374140
 3 0  34     0.00033473490 1.14380980787    6357.85744855870
 3 0  35     0.00036687981 3.87916103994     146.59425171800
 3 0  36     0.00032845621 1.83770794425    6205.32530600750
 3 0  37     0.00034143909 4.59330106910   18624.88275427230
 3 0  38     0.00029700615 0.64710054960     151.04766984290
 3 0  39     0.00032239869 1.25175931337    6197.24855116020
 3 0  40     0.00029524353 0.66712922513    6219.33995168800
 3 0  41     0.00028861792 0.08950433984    6211.26319684070
 3 0  42     0.00028839680 3.15364428938      77.75054398390
 3 0  43     0.00020464301 1.55392617012     202.25339517410
 3 0  44     0.00025359143 5.26878721416     380.12776796000
 3 0  45     0.00025465314 3.75541355505      85.82729883120
 3 0  46     0.00022388188 0.71211434378     529.69096509460
 3 0  47     0.00020451900 2.79777003732      70.32818044240
 3 0  48     0.00020951711 2.08874661367   18699.66435283960
 3 0  49     0.00017875249 0.57638500885       2.96894541660
 3 0  50     0.00019218826 3.08468947383   12415.10403013990
 3 0  51     0.00019542084 3.96596880581   12418.07297555650
 3 0  52     0.00017068998 6.06573216462    6060.21552699780
 3 0  53     0.00016149616 0.98648891861    6280.10690457480
 3 0  54     0.00012317684 5.95815075972     127.47179660680
 3 0  55     0.00012955165 4.64169510629    5983.94945572220
 3 0  56     0.00014677235 4.90426657349     108.46121608020
 3 0  57     0.00011501230 0.43847280586      65.22037101170
 3 0  58     0.00015447053 5.34048122377      38.13303563780
 3 0  59     0.00013029033 3.36797238497   12267.02530571360
 3 0  60     0.00011688285 3.29340493596       3.93215326310
 3 0  61     0.00010756188 1.40827662731     213.29909543800
 3 0  62     0.00011704704 1.70345614924     984.60033162190
 3 0  63     0.00012813546 2.60552034998     111.43016149680
 3 0  64     0.00012868767 4.29605129409    5753.38488489680
 3 0  65     0.00012673853 3.95748504181    6663.20361795140
 3 0  66     0.00009988538 5.74632906710   18774.44595140690
 3 0  67     0.00011820714 0.99468956985      52.69019803950
 3 0  68     0.00010433079 0.98660341920    6136.48159827340
 3 0  69     0.00009104655 4.99690101376      62.25142559510
 3 0  70     0.00008232387 5.20450431717     222.86032299360
 3 0  71     0.00006738470 1.24315889845   12489.88562870720
 3 0  72     0.00006453993 3.41014858557    6069.77675455340
 3 0  73     0.00008935621 2.38019261111    6171.64568849460
 3 0  74     0.00008866468 5.86936677272    6244.94281435360
 3 0  75     0.00007458191 0.79344086229     351.81659230870
 3 0  76     0.00007343596 5.66274275468    6204.36209816100
 3 0  77     0.00008410734 5.03797069523     415.55249061210
 3 0  78     0.00007230199 2.57018401989    6212.22640468720
 3 0  79     0.00005975186 5.65086217418      78.71375183040
 3 0  80     0.00005517770 3.12023386143       9.56122755560
 3 0  81     0.00007320828 3.97410532995     183.24281464750
 3 0  82     0.00006222362 2.11339883354   18550.10115570500
 3 0  83     0.00006159282 1.53159811362   12492.85457412380
 3 0  84     0.00005287610 1.88517699850    6057.24658158120
 3 0  85     0.00005413949 5.10401774121     145.10977900970
 3 0  86     0.00005262650 2.62570673818      33.67961751290
 3 0  87     0.00004041470 3.21721914716     340.77089204480
 3 0  88     0.00004918688 4.31729492319    6346.81174829480
 3 0  89     0.00004978284 0.79097281889    6243.45834164530
 3 0  90     0.00004536984 1.16420022431    6173.13016120290
 3 0  91     0.00002977809 2.13233803709     137.03302416240
 3 0  92     0.00003788932 6.08469657847     184.72728735580
 3 0  93     0.00003981298 5.16493579366    6098.34856263560
 3 0  94     0.00003848877 4.22573942217      39.61750834610
 3 0  95     0.00003671877 4.85233917573   12343.29137698920
 3 0  96     0.00003746750 3.45851228244     456.39383923560
 3 0  97     0.00003347016 0.61071736806   12340.32243157260
 3 0  98     0.00003631572 2.48766230165     453.42489381900
 3 0  99     0.00002808415 0.31547197984     299.12639426920
 3 0 100     0.00003544943 3.06644776585    6318.23994021260
 3 0 101     0.00003337067 5.65117177871    6130.54370744020
 3 0 102     0.00002367863 0.79470852147    6137.44480611990
 3 0 103     0.00003067950 4.13954760232     219.89137757700
 3 0 104     0.00003117102 4.61218097884   83922.06571954460
 3 0 105     0.00002957036 0.82905315793      56.62235130260
 3 0 106     0.00002962186 5.07175050539    6122.46695259290
 3 0 107     0.00002930748 3.68358283568     140.00196957900
 3 0 108     0.00002849316 0.29520309304      12.53017297220
 3 0 109     0.00002533584 4.85714213381     131.40394986990
 3 0 110     0.00001876852 0.94474314202    6279.14369672830
 3 0 111     0.00002293166 4.91800448705    6061.69999970610
 3 0 112     0.00001965097 5.22445156662      84.34282612290
 3 0 113     0.00002240870 2.19761125267    6356.37297585040
 3 0 114     0.00002371141 0.44205526847     554.06998748280
 3 0 115     0.00001949178 6.12774163978     106.97674337190
 3 0 116     0.00002177194 2.95634393636     305.34616939270
 3 0 117     0.00001826616 4.01002151666      68.84370773410
 3 0 118     0.00001687095 0.35864751340      67.66805156650
 3 0 119     0.00001940224 0.01536864304     221.37585028530
 3 0 120     0.00001841672 3.04915654886    6203.84083329920
 3 0 121     0.00002151865 3.43203848074    1652.12514101510
 3 0 122     0.00001711010 3.81341158981    6211.81736977310
 3 0 123     0.00001705060 4.43889289970    6204.77113307510
 3 0 124     0.00001894335 2.91621657837     909.81873305460
 3 0 125     0.00001780367 6.02756914812   12564.66722727450
 3 0 126     0.00001585927 2.37386433496    6217.85547897970
 3 0 127     0.00001453480 1.39258491489     265.98929347750
 3 0 128     0.00001510373 3.08547737020     225.82926841020
 3 0 129     0.00001614814 4.21767794435      22.09140052780
 3 1   1     0.01424844906 3.57262777967      74.78159856730
 3 1   2     0.00071202821 6.22477846269      63.73589830340
 3 1   3     0.00076245766 3.05315696954    6283.07584999140
 3 1   4     0.00075326517 5.21483820328    6133.51265285680
 3 1   5     0.00065522773 6.00761852143     149.56319713460
 3 1   6     0.00050832310 3.69089778804   12491.37010141550
 3 1   7     0.00020887624 5.23919177402      11.04570026390
 3 1   8     0.00027292673 3.14159265359       0.00000000000
 3 1   9     0.00020925207 2.53819219450      76.26607127560
 3 1  10     0.00011400184 0.01297929397      70.84944530420
 3 1  11     0.00012364761 5.84156521193    6209.77872413240
 3 1  12     0.00012014582 2.41140747238    6206.80977871580
 3 1  13     0.00007789313 2.77332609027    6058.73105428950
 3 1  14     0.00008043114 0.32112183824      73.29712585900
 3 1  15     0.00004784326 3.67382415494    6197.24855116020
 3 1  16     0.00004448693 4.52874154691    6219.33995168800
 3 1  17     0.00004288675 2.59306110767    6144.55835312070
 3 1  18     0.00004201668 1.37940513591      85.82729883120
 3 1  19     0.00003966286 5.59607939018    6272.03014972750
 3 1  20     0.00003509968 2.55508076528     138.51749687070
 3 1  21     0.00003626724 5.31269523697    6208.29425142410
 3 1  22     0.00003221769 5.25290777290       3.93215326310
 3 1  23     0.00003881882 3.14879304882      71.81265315070
 3 1  24     0.00002994076 3.00146794748   12566.15169998280
 3 1  25     0.00003367014 2.15676386465     224.34479570190
 3 1  26     0.00003204114 0.24978884228       1.48447270830
 3 1  27     0.00002100968 1.03581939258   12416.58850284820
 3 1  28     0.00002463203 0.90656988079     148.07872442630
 3 1  29     0.00002317434 1.49563805875   12341.80690428090
 3 1  30     0.00002435945 3.99469830318      52.69019803950
 3 1  31     0.00001968441 3.65558304406    6204.36209816100
 3 1  32     0.00001925595 4.58496830680    6212.22640468720
 3 1  33     0.00002251408 6.27723189269    6132.02818014850
 3 1  34     0.00001644994 2.65366164632     127.47179660680
 3 1  35     0.00001576131 1.40465633639      78.71375183040
 3 2   1     0.00028027001 0.56552368450      74.78159856730
 3 2   2     0.00004728731 1.69973680245      63.73589830340
 3 2   3     0.00002192726 2.06176706339   12491.37010141550
 3 2   4     0.00001679666 4.64218496948      70.84944530420
 3 3   1     0.00001377701 4.75296012183      74.78159856730
 0 0   0     0.00000000000 0.00000000000       0.00000000000
